MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,Stat准确,Stat敏捷,StatHP,StatMP,Stat攻击速度,Stat幸运,Stat背包负重,Stat腕力负重,Stat装备负重,Stat反弹伤害,Stat强度,Stat神圣,Stat冰冻伤害,Stat毒素伤害,Stat魔法躲避,Stat毒物躲避,Stat生命恢复,Stat法力恢复,Stat中毒恢复,Stat暴击倍率,Stat暴击伤害,Stat最大防御数率,Stat最大魔御数率,Stat最大物理攻击数率,Stat最大魔法攻击数率,Stat最大道术攻击数率,Stat攻击速度数率,Stat生命值数率,Stat法力值数率,Stat吸血数率,Stat经验增长数率,Stat物品掉落数率,Stat金币收益数率,Stat采矿出矿数率,Stat宝石成功数率,Stat钓鱼成功数率,Stat大师概率数率,Stat技能熟练度倍率,Stat攻击增伤,Stat伴侣专享经验数率,Stat师徒专享伤害数率,Stat师徒专享经验数率,Stat伤害降低数率,Stat气功盾恢复数率,Stat气功盾恢复生命值,Stat法力值消耗数率,Stat传送技法力消耗数率,StatHero,
黑龙邪恶毒蛇,EvilSnake,0,0,50,1,1800,600,7,0,4800,True,True,False,False,,20,20,30,30,30,85,0,0,0,0,20,25,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑龙邪恶毒蛇0,EvilSnake,0,0,50,1,1800,600,7,0,4800,True,True,False,False,,20,20,30,30,30,85,0,0,0,0,20,25,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
神兽,Shinsu,170,0,32,1,1600,1200,5,0,0,True,True,True,False,,15,35,30,40,0,0,0,0,30,35,35,30,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
神兽1,Shinsu1,170,0,35,2,1600,1200,5,0,0,True,True,True,False,,15,35,30,40,0,0,0,0,30,35,35,30,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
月灵,HolyDeva,172,0,24,3,1600,1200,7,0,1,True,True,True,False,,0,50,0,30,0,0,40,64,0,0,36,22,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
月灵0,HolyDeva,172,0,24,3,1600,1200,7,0,1,True,True,True,False,,0,50,0,30,0,0,40,64,0,0,36,22,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑蛇王,KingScorpion,180,0,160,1,1800,1600,8,0,12000,True,True,True,False,,19,30,18,30,40,65,40,65,0,0,35,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑蛇王0,KingScorpion,180,0,160,1,1800,1600,8,0,12000,True,True,True,False,,19,30,18,30,40,65,40,65,0,0,35,25,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
鬼豚王,KingHog,0,0,180,1,1800,1600,8,0,18000,True,True,True,False,,20,30,20,30,30,75,0,0,0,0,35,25,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
鬼豚王0,KingHog,0,0,180,1,1800,1600,8,0,18000,True,True,True,False,,20,30,20,30,30,75,0,0,0,0,35,25,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
血毒鬼豚,KingHog,0,0,85,1,1800,1600,8,0,18000,True,True,True,False,,30,40,30,50,30,75,0,0,0,0,35,25,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
血毒鬼豚0,KingHog,0,0,85,1,1800,1600,8,0,18000,True,True,True,False,,30,40,30,50,30,75,0,0,0,0,35,25,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑天魔王,DarkDevil,182,0,255,1,1800,1600,12,1,30000,True,True,True,False,,22,35,22,35,50,100,0,0,0,0,48,35,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑天魔王0,DarkDevil,182,0,255,1,1800,1600,12,1,30000,True,True,True,False,,22,35,22,35,50,100,0,0,0,0,48,35,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
红龟,RedTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
红龟0,RedTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
绿龟,GreenTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
绿龟0,GreenTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蓝龟,BlueTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蓝龟0,BlueTurtle,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
浪人鬼,RoninGhoul,0,0,35,1,1800,1000,7,0,1020,True,True,True,False,,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
浪人鬼0,RoninGhoul,0,0,35,1,1800,1000,7,0,1020,True,True,True,False,,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代浪人鬼,RoninGhoul,0,0,35,1,1800,1000,7,0,1020,True,True,False,False,,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代浪人鬼0,RoninGhoul,0,0,35,1,1800,1000,7,0,1020,True,True,False,False,,6,6,15,15,14,30,0,0,0,0,13,15,430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
腐蚀鬼,ToxicGhoul,191,0,33,1,2200,1500,7,0,940,True,True,True,False,,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
腐蚀鬼0,ToxicGhoul,191,0,33,1,2200,1500,7,0,940,True,True,True,False,,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代腐蚀鬼,ToxicGhoul,191,0,33,1,2200,1500,7,0,940,True,True,False,False,,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代腐蚀鬼0,ToxicGhoul,191,0,33,1,2200,1500,7,0,940,True,True,False,False,,6,6,15,15,12,26,0,0,0,0,13,15,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅武将,BoneCaptain,0,0,49,1,1800,800,7,0,1350,True,True,True,False,,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅武将0,BoneCaptain,0,0,49,1,1800,800,7,0,1350,True,True,True,False,,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅武将,BoneCaptain,0,0,49,1,1800,800,7,0,1350,True,True,False,False,,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅武将0,BoneCaptain,0,0,49,1,1800,800,7,0,1350,True,True,False,False,,9,9,15,15,19,35,0,0,0,0,15,15,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅士兵,BoneSpearman,193,0,42,1,2000,1200,7,0,1150,True,True,True,False,,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅士兵0,BoneSpearman,193,0,42,1,2000,1200,7,0,1150,True,True,True,False,,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅士兵,BoneSpearman,193,0,42,1,2000,1200,7,0,1150,True,True,False,False,,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅士兵0,BoneSpearman,193,0,42,1,2000,1200,7,0,1150,True,True,False,False,,7,7,15,15,17,30,0,0,0,0,13,15,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅武士,BoneBlademan,0,0,45,1,2500,1500,7,0,1280,True,True,True,False,,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅武士0,BoneBlademan,0,0,45,1,2500,1500,7,0,1280,True,True,True,False,,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅武士,BoneBlademan,0,0,45,1,2500,1500,7,0,1280,True,True,False,False,,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅武士0,BoneBlademan,0,0,45,1,2500,1500,7,0,1280,True,True,False,False,,7,7,15,15,19,30,0,0,0,0,13,15,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅弓箭手,BoneArcher,21,0,38,1,2000,1200,7,0,1020,True,True,True,False,,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骷髅弓箭手0,BoneArcher,21,0,38,1,2000,1200,7,0,1020,True,True,True,False,,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅弓箭手,BoneArcher,21,0,38,1,2000,1200,7,0,1020,True,True,False,False,,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骷髅弓箭手0,BoneArcher,21,0,38,1,2000,1200,7,0,1020,True,True,False,False,,7,7,15,15,9,24,0,0,0,0,5,8,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骸骨盘王,BoneLord,196,0,60,1,1200,300,14,100,10000,False,True,False,False,,30,30,30,30,45,85,0,0,0,0,35,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
骸骨盘王0,BoneLord,196,0,60,1,1200,300,14,100,10000,False,True,False,False,,30,30,30,30,45,85,0,0,0,0,35,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骸骨盘王,BoneLord,196,0,60,1,1200,300,14,100,10000,False,True,False,False,,30,30,30,30,45,85,0,0,0,0,35,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古代骸骨盘王0,BoneLord,196,0,60,1,1200,300,14,100,10000,False,True,False,False,,30,30,30,30,45,85,0,0,0,0,35,22,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
假圣诞老人,BlueSanta,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
假圣诞老人0,BlueSanta,0,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
战旗,BattleStandard,971,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
战旗0,BattleStandard,971,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
弓箭护卫,ArcherGuard2,983,0,0,1,2000,0,7,0,0,False,False,False,False,,255,255,255,255,255,255,255,255,255,255,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蚩尤天王,ArcherGuard2,21,0,0,1,2000,1800,7,0,0,False,False,False,False,,255,255,255,255,255,255,255,255,255,255,255,255,9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
牛头魔,Minotaur,0,0,42,1,2000,1100,7,0,1380,True,True,False,True,,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
牛头魔0,Minotaur,0,0,42,1,2000,1100,7,0,1380,True,True,False,True,,8,8,15,15,20,33,0,0,0,0,14,14,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰牛魔,IceMinotaur,0,0,48,1,1900,1300,7,0,1450,True,True,False,True,,11,11,15,15,20,32,0,0,0,0,15,15,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
冰牛魔0,IceMinotaur,0,0,48,1,1900,1300,7,0,1450,True,True,False,True,,11,11,15,15,20,32,0,0,0,0,15,15,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
电光牛魔,ElectricMinotaur,0,0,48,1,1700,1100,7,0,1450,True,True,False,True,,8,8,18,18,20,32,0,0,0,0,15,15,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
电光牛魔0,ElectricMinotaur,0,0,48,1,1700,1100,7,0,1450,True,True,False,True,,8,8,18,18,20,32,0,0,0,0,15,15,650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
风之牛魔,WindMinotaur,0,0,48,1,1500,600,7,0,1480,True,True,False,True,,8,8,15,15,20,32,0,0,0,0,15,17,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
风之牛魔0,WindMinotaur,0,0,48,1,1500,600,7,0,1480,True,True,False,True,,8,8,15,15,20,32,0,0,0,0,15,17,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
火焰牛魔,FireMinotaur,0,0,48,1,1900,1100,7,0,1520,True,True,False,True,,8,8,15,15,22,34,0,0,0,0,15,15,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
火焰牛魔0,FireMinotaur,0,0,48,1,1900,1100,7,0,1520,True,True,False,True,,8,8,15,15,22,34,0,0,0,0,15,15,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
右护法,RightGuard,205,0,49,1,2000,1200,7,0,1700,True,True,False,False,,11,11,17,17,14,36,14,36,0,0,18,16,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
右护法0,RightGuard,205,0,49,1,2000,1200,7,0,1700,True,True,False,False,,11,11,17,17,16,39,16,39,0,0,18,16,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
左护法,LeftGuard,206,0,49,1,2000,1200,7,0,1700,True,True,False,False,,10,10,15,15,16,39,16,39,0,0,18,16,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
左护法0,LeftGuard,206,0,49,1,2000,1200,7,0,1700,True,True,False,False,,10,10,15,15,16,39,16,39,0,0,18,16,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
邪牛天王,MinotaurKing,207,0,60,1,2000,1200,7,1,15000,False,True,False,False,,35,35,50,50,40,100,0,0,0,0,37,22,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
邪牛天王0,MinotaurKing,207,0,60,1,2000,1200,7,1,15000,False,True,False,False,,35,35,50,50,40,100,0,0,0,0,37,22,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
红色蛇王,RedYimoogi,224,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
红色蛇王0,RedYimoogi,224,0,54,1,1600,900,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙巨蛾,WingedOma,21,0,58,1,1200,1600,7,100,4700,True,True,False,False,,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙巨蛾0,WingedOma,21,0,58,1,1200,1600,7,100,4700,True,True,False,False,,18,18,20,20,33,49,0,0,0,0,15,15,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙战将,FlailOma,0,0,57,1,1200,1600,7,0,5100,True,True,False,False,,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙战将0,FlailOma,0,0,57,1,1200,1600,7,0,5100,True,True,False,False,,22,22,20,20,50,75,0,0,0,0,17,18,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙力士,OmaGuard,0,0,57,1,1200,1600,7,0,4900,True,True,False,False,,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙力士0,OmaGuard,0,0,57,1,1200,1600,7,0,4900,True,True,False,False,,20,20,22,22,54,79,0,0,0,0,18,17,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙刀兵,SwordOma,0,0,54,1,1200,1600,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙刀兵0,SwordOma,0,0,54,1,1200,1600,7,0,4400,True,True,False,False,,18,18,20,20,38,60,0,0,0,0,18,16,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
魔龙刀斧手,AxeOma,0,0,54,1,1200,1600,7,0,4500,True,True,False,False,,18,18,20,20,42,64,0,0,0,0,15,16,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
